Data;id_producto;País;PBI;id;id2;Variante Shopify;Dashboard PBI;Tipo Link
DATARIESGO;0012-04-00091;Belice;SI;44;1;Distrito: Belize;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:1, url:""https://app.powerbi.com/view?r=eyJrIjoiNTMxNjgyZTktMmY4OS00ZmYwLWI1ZDAtNWE1YzgzMDU1MTI2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Belize""));";GEE-PBI
DATARIESGO;0012-04-00091;Belice;SI;44;2;Distrito: Cayo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:2, url:""https://app.powerbi.com/view?r=eyJrIjoiNDMyNWNkMGMtZjhkMy00ZTQ2LWJkNWMtNjk3NDk4OWVjZjM2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Cayo""));";GEE-PBI
DATARIESGO;0012-04-00091;Belice;SI;44;3;Distrito: Corozal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiZWM2MjRiNTYtZmIwOS00NmRlLTg2OGQtOGU0NmM3YjRiNzE1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Corozal""));";GEE-PBI
DATARIESGO;0012-04-00091;Belice;SI;44;4;Distrito: Orange Walk;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiNGUxZTAyOWYtYzQyYS00MDFkLWIwMDctOTVkNzIzYmQwYzExIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Orange Walk""));";GEE-PBI
DATARIESGO;0012-04-00091;Belice;SI;44;5;Distrito: Stann Creek;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiMGRjZTQ1ZTMtMTgxYi00NTcxLTk4ODMtYmZmNGRiOGYzODlhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Stann Creek""));";GEE-PBI
DATARIESGO;0012-04-00091;Belice;SI;44;6;Distrito: Toledo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - Belice"", id:44, id2:6, url:""https://app.powerbi.com/view?r=eyJrIjoiZDQ2NTU0NmMtY2Y4ZC00MDdhLTg0ZDktY2VmM2E5ZTdjZTJjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Toledo""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;45;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:45, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiMmI3MDQ2ZjEtMTA5ZC00NTRmLWEzMGItYzA3N2U5YmQ5NDAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection07b976d31e945d81283b"", comentario:""DATA: DATACLIMA || País: Belice || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;1;Distrito: Belize;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:1, url:""https://app.powerbi.com/view?r=eyJrIjoiZTNkODEwZDUtOTQ4MC00ZTE2LWJjMDQtMTFkYTI3ZDI4ODZjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Belize""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;2;Distrito: Cayo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:2, url:""https://app.powerbi.com/view?r=eyJrIjoiNzQwYWM5YjUtM2IwNS00Y2ZiLWJkZjgtM2ZiZmI3NTI3MTk4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Cayo""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;3;Distrito: Corozal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:3, url:""https://app.powerbi.com/view?r=eyJrIjoiYWMxNzUyOTUtNzQ3My00Yjk4LTkyNmEtYmUxZmQxMWRlMDM2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Corozal""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;4;Distrito: Orange Walk;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:4, url:""https://app.powerbi.com/view?r=eyJrIjoiNDVjMTRlZmQtYTUxYS00MjZmLWEzZGQtYmE2MDBkNmUyOGQ1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Orange Walk""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;5;Distrito: Stann Creek;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:5, url:""https://app.powerbi.com/view?r=eyJrIjoiMGJkOTQ4MGUtMmY1Zi00MmMyLWE0YjUtMWZmOGExMjI1Yzk3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Stann Creek""));";GEE-PBI
DATACLIMA;0013-04-00092;Belice;SI;46;6;Distrito: Toledo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo del Clima - Belice"", id:46, id2:6, url:""https://app.powerbi.com/view?r=eyJrIjoiMGYyMjk4MGUtM2Y1ZS00OTExLThhZTItNGQ4NDFkMGQ3YzE1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATACLIMA || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Toledo""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;47;0;Nacional;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:47, id2:0, url:""https://app.powerbi.com/view?r=eyJrIjoiZDY1ZjhhZWMtN2FhNC00NTJjLThhZGYtZDE0NjA5NTI0ZjE4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection8bcae9100757e5450e5b"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;109;Provincia: Espaillat;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:109, url:""https://app.powerbi.com/view?r=eyJrIjoiYmY5MTRjYzItODBmMy00NzAzLTkwMTQtZmExNDdlYmYxY2JkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Espaillat""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;118;Provincia: Puerto Plata;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:118, url:""https://app.powerbi.com/view?r=eyJrIjoiYTEyZTE4OWEtMWNiNC00Y2Y5LWE2MDItYTk3ZjAzNjc4OTk3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Puerto Plata""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;125;Provincia: Santiago;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:125, url:""https://app.powerbi.com/view?r=eyJrIjoiOGZkYzg1YzItMDc3Mi00MTQ4LTkyZWEtYTFiYTQxNjBhYjYyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;213;Provincia: La Vega;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:213, url:""https://app.powerbi.com/view?r=eyJrIjoiN2QzMzFkZWUtYWIwNy00MjViLTlhMzctZmExODlhYjc5NzdjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Vega""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;224;Provincia: Sanchez Ramírez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:224, url:""https://app.powerbi.com/view?r=eyJrIjoiZjNmODYzNzEtNTAzZC00NWJlLTgzMDYtNzdhZjY0YzU0NTRmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Sanchez Ramírez""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;228;Provincia: Monseñor Nouel;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:228, url:""https://app.powerbi.com/view?r=eyJrIjoiY2RiMTc4ZjctMzVlNy00ODU2LThjYjQtY2Y4MTY1MjAxODAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monseñor Nouel""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;306;Provincia: Duarte;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:306, url:""https://app.powerbi.com/view?r=eyJrIjoiOTJlNTkxYjMtMGJlZC00ZWYzLTk0ODUtNGE4ODYyYjI1ZjJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Duarte""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;314;Provincia: María Trinidad Sánchez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:314, url:""https://app.powerbi.com/view?r=eyJrIjoiZjFlYTc5MDEtNjliYS00Y2Q5LWFhNDktYTRkMmM0ZDg3MDI2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: María Trinidad Sánchez""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;319;Provincia: Hermanas Mirabal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:319, url:""https://app.powerbi.com/view?r=eyJrIjoiMGI3NTAwMjYtZWYyMi00YTQ5LTgwMjQtMDA0YjE0M2RjNTQyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hermanas Mirabal""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;320;Provincia: Samaná;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:320, url:""https://app.powerbi.com/view?r=eyJrIjoiZTIwMDk1OWUtZDI3MS00ZmMzLWFiMTctODg3MTUyNjczMDBmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Samaná""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;405;Provincia: Dajabón;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:405, url:""https://app.powerbi.com/view?r=eyJrIjoiODEyMGY1ZDItZDg4Ny00M2M5LWEwZDMtOTgyMTQ1ZTk4NTBhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Dajabón""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;415;Provincia: Monte Cristi;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:415, url:""https://app.powerbi.com/view?r=eyJrIjoiMjUxNmI1ZjctZjQ2NS00ZWI5LWJhODYtZDhmMThkZTQ3MDVkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Cristi""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;426;Provincia: Santiago Rodríguez;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:426, url:""https://app.powerbi.com/view?r=eyJrIjoiNDI2MzAzMWMtMzYyZC00ZjVkLTkxN2YtMWI2YTYxYjU0ZmVhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago Rodríguez""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;427;Provincia: Valverde;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:427, url:""https://app.powerbi.com/view?r=eyJrIjoiMjUxYWI4YTQtYTEyNy00NjIzLTlkZWUtMmZlNGMzYzVlMGJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Valverde""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;502;Provincia: Azua;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:502, url:""https://app.powerbi.com/view?r=eyJrIjoiMTI1MDg1ZDQtOWZmOC00ZTZkLThlMTgtZDY0YjU5YjA5NjU3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Azua""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;517;Provincia: Peravia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:517, url:""https://app.powerbi.com/view?r=eyJrIjoiNmNlNTkxMmItZTdhNC00ZjBiLTg1ODEtNjI0MWM4ODgxM2FhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Peravia""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;521;Provincia: San Cristóbal;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:521, url:""https://app.powerbi.com/view?r=eyJrIjoiNzkwNGJhYjMtOWMyNi00YzU5LWFiNjgtYmNkZWU2ODdjNGU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Cristóbal""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;531;Provincia: San José de Ocoa;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:531, url:""https://app.powerbi.com/view?r=eyJrIjoiZGNiMDAwZTgtMjNjZC00NDRmLWI2NTctMmQ2ZjA3YWU5MGQ3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San José de Ocoa""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;603;Provincia: Baoruco;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:603, url:""https://app.powerbi.com/view?r=eyJrIjoiNmRmYjg2ZDYtMzE5MS00Zjc2LTlhZDgtYWQ2OGRkOTMyOTcwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Baoruco""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;604;Provincia: Barahona;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:604, url:""https://app.powerbi.com/view?r=eyJrIjoiYmUwNjBiNzYtNzI4NS00MjFhLTlhYjMtYThlMWMwYTk2MjQ4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Barahona""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;610;Provincia: Independencia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:610, url:""https://app.powerbi.com/view?r=eyJrIjoiZDUyZDI4YzUtNDIxMi00OTBjLWE0YmEtZTdiNGEzZDgzZDhkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Independencia""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;616;Provincia: Pedernales;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:616, url:""https://app.powerbi.com/view?r=eyJrIjoiNGEzNTczODMtYmYxYy00ZDE4LWIxOWUtMjdlZGM0ZWI3YTFiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Pedernales""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;707;Provincia: Elías Piña;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:707, url:""https://app.powerbi.com/view?r=eyJrIjoiYzA3OTJiZDctYzc4ZS00OTQ2LThkMmItM2VkYmEzOTAyOWM4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Elías Piña""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;722;Provincia: San Juan;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:722, url:""https://app.powerbi.com/view?r=eyJrIjoiNmFiZWExMDktNWM2MS00MzlmLWE0NTUtYmUzOTA1NTE2MWQ3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Juan""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;808;Provincia: El Seibo;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:808, url:""https://app.powerbi.com/view?r=eyJrIjoiOTE5MGI0ZDMtMmY2Ny00OTJmLTkyMmUtM2QzYWM4Nzk0NDEwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: El Seibo""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;811;Provincia: La Altagracia;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:811, url:""https://app.powerbi.com/view?r=eyJrIjoiNTA3NDM5ZjQtZDM5MS00MzhkLTk0ZDItZjJlMjcwNGY4YTk0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Altagracia""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;812;Provincia: La Romana;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:812, url:""https://app.powerbi.com/view?r=eyJrIjoiMDM3MjMyZTQtMDc3NC00MDRlLWIzZjEtZDM4ZTZhZTIxZDk2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Romana""));";GEE-PBI
DATARIESGO;0012-04-00091;Rep Dominicana;SI;48;923;Provincia: San Pedro de Macorís;"dashboards.Add(new PowerBiDash(titulo:""Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana"", id:48, id2:923, url:""https://app.powerbi.com/view?r=eyJrIjoiYjg2Y2RhY2MtNWJjYi00ODc0LTk4MGQtNjA5YmZhNzBhYzNhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATARIESGO || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Pedro de Macorís""));";GEE-PBI
